Transaction_ID,Date_ID,City_ID,Area_ID,Property_ID,Area_SqFt,Days_on_Market,Listing_Status,Demand_Score,Supply_Score,Risk_Score_Base,Price_per_SqFt,Property_Price,Rental_Income_Monthly
9190,509,3,7,1,4883,113,Active,63,77,24,16780,5623762,263182
9191,383,2,20,1,3995,151,Sold,75,59,14,15460,5106660,224570
9192,426,3,15,3,3009,71,Sold,59,86,19,15009,5281278,168620
9193,162,5,13,1,3934,45,Active,41,85,40,18062,4178667,134621
9194,724,5,15,3,3078,114,Sold,41,81,36,18256,6477047,105237
9195,408,2,8,4,4919,171,Active,84,51,16,16417,5213771,359301
9196,267,8,3,1,4774,55,Sold,41,86,38,17894,4625562,148691
9197,219,5,23,1,4293,84,Active,39,87,49,15074,4425292,153775
9198,642,6,12,1,3445,161,Active,30,89,39,16981,6159315,112314
9199,391,6,34,4,4240,81,Sold,35,99,39,16100,5146264,129820
9200,98,4,22,1,4908,127,Active,69,57,22,16061,3909540,314752
9201,839,6,32,2,4656,171,Sold,34,99,40,15382,6943744,148415
9202,694,6,31,2,3232,178,Active,43,92,39,17831,6369486,116087
9203,264,4,4,4,4883,7,Active,74,69,20,15539,4609360,390432
9204,74,8,30,2,4356,52,Active,43,97,54,15912,3815931,151667
9205,955,3,33,3,4299,155,Sold,59,85,24,17364,7396939,271724
9206,10,2,27,4,4663,89,Sold,73,52,13,18271,3544104,294879
9207,55,2,30,4,3319,59,Sold,80,55,17,17753,3743924,187304
9208,959,1,37,2,3489,162,Sold,94,34,8,16499,7413591,329309
9209,857,7,2,5,4056,50,Sold,35,95,35,15485,7012151,128348
9210,689,8,13,3,3378,158,Active,38,86,35,17290,6351035,111467
9211,685,4,16,4,3627,43,Sold,78,57,16,16084,6337983,301228
9212,1049,1,13,2,5000,69,Sold,94,28,8,18347,7798829,526688
9213,821,8,35,2,3131,92,Sold,34,81,37,16508,6860486,103893
9214,1056,8,36,2,4656,73,Active,33,93,57,16340,7836183,152987
9215,347,7,13,5,3132,187,Active,33,89,40,17617,4970747,98652
9216,560,8,16,2,3107,47,Sold,35,92,44,16405,5832133,97274
9217,431,6,22,1,4422,112,Sold,35,95,52,18164,5302430,134172
9218,526,3,36,3,4278,8,Active,50,72,26,18002,5690819,231299
9219,317,5,20,5,3013,156,Active,35,98,40,16327,4834833,90854
9220,760,8,8,4,4886,76,Sold,32,83,50,18001,6609360,151486
9221,186,4,21,1,4106,83,Sold,74,52,19,16092,4283078,291516
9222,578,4,34,3,4754,83,Sold,68,63,15,17317,5906840,299236
9223,905,6,11,3,3259,95,Active,35,91,55,16695,7199369,113113
9224,549,5,9,3,4459,58,Active,31,92,58,15026,5780828,143437
9225,838,1,22,1,4308,89,Active,93,29,6,15315,6939243,574181
9226,46,7,15,2,4862,181,Sold,36,85,40,17700,3702970,151714
9227,95,6,14,2,4503,182,Active,40,85,59,18123,3900090,136117
9228,827,3,25,3,4132,56,Active,61,75,23,15343,6894239,286516
9229,897,6,38,3,3910,26,Sold,35,99,38,17527,7168316,128084
9230,276,2,20,3,3505,15,Active,74,46,15,17755,4662916,196682
9231,906,2,28,3,3848,114,Sold,84,57,12,18334,7200270,275426
9232,908,6,25,1,4910,147,Sold,37,95,43,15865,7209270,160095
9233,764,3,3,1,3667,62,Sold,56,81,18,16304,6626012,233362
9234,700,8,1,2,4945,68,Active,36,90,53,16284,6389288,156361
9235,489,7,14,5,4427,48,Sold,37,87,38,17216,5536003,155839
9236,901,4,23,4,4416,49,Sold,79,65,20,16730,7182268,287002
9237,822,3,32,2,4703,169,Sold,55,73,26,15434,6863186,276597
9238,601,5,9,5,4631,91,Active,35,84,49,18261,6003150,155907
9239,755,6,16,5,4667,43,Sold,42,95,39,16787,6593609,158482
9240,697,5,22,2,4063,31,Sold,36,80,36,16927,6379837,131146
9241,599,7,19,3,4285,72,Sold,35,83,46,16502,5993699,139494
9242,335,5,13,1,3903,117,Active,32,81,54,15778,4918541,133490
9243,989,4,14,5,4228,35,Sold,72,69,22,16634,7540054,338697
9244,343,8,25,1,4376,56,Sold,32,84,48,15114,4953195,134028
9245,574,4,24,5,3300,93,Sold,68,58,23,15578,5889738,250231
9246,104,2,5,5,4888,177,Active,74,61,18,17747,3939243,336754
9247,45,2,17,5,4802,155,Sold,72,63,12,16439,3699819,286324
9248,476,5,15,2,4665,172,Active,36,99,54,16485,5483798,157528
9249,76,7,6,1,4646,48,Sold,31,99,45,17165,3825382,166243
9250,265,7,14,3,3725,119,Active,31,93,54,16559,4616111,113158
9251,791,3,28,1,4698,112,Sold,63,77,26,15462,6738973,251693
9252,274,5,12,5,3168,130,Sold,33,86,50,17358,4657065,95312
9253,246,4,23,4,3895,48,Sold,68,69,21,15191,4532403,250634
9254,753,2,18,1,3841,121,Active,76,45,17,16991,6586408,239757
9255,37,7,30,3,4901,70,Sold,32,94,45,17508,3665616,150814
9256,92,8,18,3,3490,16,Sold,35,98,57,16664,3893789,121717
9257,298,4,36,1,3543,167,Active,77,62,16,15948,4758325,281814
9258,294,7,38,3,3077,141,Sold,33,84,59,17114,4736723,108803
9259,1039,6,17,2,4721,160,Active,44,98,52,17451,7752025,162327
9260,928,3,7,2,3259,80,Active,54,84,20,15850,7294329,200035
9261,976,6,7,3,3391,172,Sold,38,93,55,15678,7486048,108688
9262,960,8,22,3,4771,18,Active,41,97,52,15184,7415841,158073
9263,1051,2,38,2,3467,136,Sold,82,56,13,15943,7808730,254834
9264,277,5,34,4,3562,33,Active,33,85,36,17663,4664716,127434
9265,419,6,31,1,4504,29,Sold,43,92,43,15973,5251575,158072
9266,1018,2,4,2,3193,163,Active,74,55,18,15420,7651215,213541
9267,1044,6,10,2,4318,61,Sold,42,85,57,18470,7771377,131561
9268,796,4,30,5,4735,14,Sold,79,58,24,18405,6761026,324589
9269,706,6,8,1,3069,151,Sold,38,96,55,15509,6413141,93604
9270,339,2,35,2,3243,189,Sold,81,53,17,18157,4938793,252653
9271,338,3,2,1,4364,88,Sold,55,84,19,17345,4932043,243379
9272,824,2,29,3,4741,74,Active,77,57,16,16189,6877137,347202
9273,434,5,27,2,4923,161,Sold,31,82,38,17439,5311431,150929
9274,322,7,34,5,3523,171,Active,38,92,39,15387,4859135,108452
9275,828,1,4,1,4463,96,Active,93,20,11,16229,6898739,345983
9276,449,4,8,2,4187,123,Sold,66,59,22,15112,5374437,281059
9277,157,8,26,2,3817,158,Active,32,93,37,18389,4153915,124411
9278,636,8,18,4,3281,47,Sold,35,86,53,16315,6139063,100983
9279,248,3,17,1,4210,20,Sold,58,83,19,16957,4539603,263943
9280,309,3,29,5,3571,37,Sold,61,88,25,15386,4800180,200422
9281,992,5,22,4,3429,17,Sold,32,90,53,15085,7550405,117334
9282,622,4,36,5,4262,129,Sold,72,68,19,16633,6081908,318090
9283,167,1,32,2,4891,119,Sold,92,28,7,15281,4197119,560570
9284,981,7,8,4,4205,160,Active,44,98,38,17164,7502700,137588
9285,465,4,11,3,4570,59,Sold,74,65,19,16898,5433393,257504
9286,325,7,4,5,4933,121,Active,41,82,46,15663,4872637,153022
9287,91,5,9,4,3532,32,Sold,35,92,48,18294,3887938,112374
9288,749,2,19,1,4286,67,Active,79,48,17,15717,6568406,229095
9289,258,6,28,5,4255,46,Sold,37,94,41,16534,4579657,136943
9290,499,6,13,3,3283,190,Sold,30,93,44,17803,5586408,115791
9291,328,1,2,2,4546,110,Sold,95,29,10,16752,4887938,462374
9292,1051,7,33,1,4587,90,Active,44,93,42,17375,7808280,142399
9293,147,5,4,5,4850,72,Sold,42,94,56,15153,4118811,151737
9294,619,7,14,2,4939,50,Sold,41,97,56,16488,6071557,167926
9295,334,7,29,3,3175,95,Sold,31,95,47,16718,4914041,106616
9296,139,2,37,3,4798,198,Active,74,53,18,17419,4081008,259123
9297,530,3,6,1,4017,109,Sold,56,86,26,15207,5706120,234876
9298,533,2,7,4,3435,186,Active,73,64,12,17383,5722322,203132
9299,437,6,27,3,4117,91,Sold,34,89,51,16261,5324932,140003
9300,900,6,31,1,4696,37,Sold,37,87,38,16985,7177317,168727
9301,885,8,24,4,4397,51,Active,39,94,41,15528,7121062,155452
9302,764,8,2,1,4846,170,Active,39,88,38,15216,6623762,167439
9303,549,7,20,5,4465,107,Sold,32,85,38,15655,5781278,151828
9304,969,6,17,2,4073,184,Sold,36,97,38,16079,7455445,142017
9305,85,6,16,3,4691,16,Sold,30,95,39,15951,3861386,166287
9306,740,5,25,4,4409,18,Sold,31,87,50,17023,6537803,158177
9307,922,3,36,3,4984,129,Sold,51,70,22,18302,7266876,283793
9308,709,8,8,5,4143,106,Active,38,99,40,17765,6420342,145900
9309,781,3,16,2,3254,156,Sold,57,80,20,16462,6691719,218700
9310,372,5,23,2,3737,103,Sold,39,97,37,18459,5063906,134188
9311,343,8,6,5,3541,27,Sold,40,83,41,15273,4953645,107236
9312,567,1,8,3,4698,34,Active,88,23,6,16287,5860036,568258
9313,558,1,16,2,3450,130,Sold,91,21,9,18197,5818181,284504
9314,467,4,2,1,4934,146,Sold,69,54,22,18179,5445994,290637
9315,626,5,36,3,3935,182,Sold,44,83,49,15650,6092709,136914
9316,1047,6,40,4,3390,69,Active,33,95,36,15158,7789378,107639
9317,701,7,9,3,4251,28,Sold,41,86,41,17179,6391989,145809
9318,717,6,17,5,3209,137,Sold,32,81,58,17597,6450945,103895
9319,193,2,35,4,3583,127,Sold,81,55,13,15916,4307380,209466
9320,907,3,14,3,4024,42,Sold,61,82,27,17860,7202970,282272
9321,910,8,6,1,4872,178,Sold,42,82,38,16307,7219171,160016
9322,808,3,37,3,4468,21,Sold,57,82,24,16988,6803780,257600
9323,915,4,31,2,3817,8,Sold,74,54,19,17039,7242574,298438
9324,705,4,3,2,4264,14,Sold,71,64,16,16381,6409540,316926
9325,788,2,4,2,3114,116,Sold,73,51,18,17639,6726822,191753
9326,568,7,18,2,3275,120,Sold,32,85,40,17104,5864086,109582
9327,343,2,15,1,3325,154,Sold,81,57,14,16376,4954545,187531
9328,529,2,31,4,3884,33,Sold,75,47,19,16954,5698469,275349
9329,709,8,35,1,3577,119,Sold,30,82,43,15723,6422592,112389
9330,933,3,2,4,4860,135,Active,50,78,22,15991,7314131,289454
9331,372,4,25,5,3977,123,Sold,76,64,15,17406,5063006,332133
9332,822,5,11,1,4541,150,Sold,44,94,40,17000,6865436,150225
9333,506,4,22,5,3098,178,Sold,69,55,17,16682,5610711,212490
9334,1095,8,9,4,4500,24,Active,42,85,52,15746,7997299,155601
9335,455,6,7,2,4551,181,Sold,38,80,54,15035,5392439,141181
9336,78,1,33,3,3911,67,Active,94,30,8,15100,3835283,449247
9337,820,5,21,1,3842,116,Sold,37,93,40,16103,6852835,131289
9338,515,3,22,3,4514,179,Sold,62,70,26,15876,5644014,256872
9339,938,2,40,5,3549,18,Active,80,57,14,16374,7328532,226449
9340,616,6,25,2,3476,27,Sold,42,90,42,17875,6060306,121257
9341,155,2,3,4,4495,108,Active,79,53,19,15279,4147164,257610
9342,664,3,24,3,4612,111,Sold,56,86,27,16540,6251125,299920
9343,656,3,6,4,3754,118,Sold,50,78,23,16992,6226822,231499
9344,461,5,24,2,3775,185,Active,31,82,35,17236,5419891,121208
9345,303,6,8,2,3337,147,Sold,32,89,43,17841,4774077,108780
9346,980,5,3,3,4254,181,Active,44,83,58,17330,7498649,128539
9347,903,7,9,4,3267,119,Sold,37,98,40,16886,7190819,114162
9348,330,3,6,3,4148,15,Sold,57,75,27,17156,4895589,235527
9349,351,1,6,5,4140,165,Sold,88,19,9,16966,4984698,321564
9350,53,2,23,5,3739,189,Sold,78,63,12,18113,3737623,258621
9351,175,3,22,1,3001,80,Sold,59,71,22,16118,4231773,168988
9352,438,7,26,5,4387,104,Active,42,99,56,17319,5332133,139673
9353,718,4,5,1,3010,68,Active,78,69,17,16208,6454095,207160
9354,865,8,40,3,3905,133,Sold,36,81,45,16969,7035553,118657
9355,919,4,5,1,3381,114,Sold,79,65,24,18189,7256975,214707
9356,521,4,21,2,4025,60,Sold,72,60,18,16215,5669666,289864
9357,946,2,17,3,4552,133,Sold,75,60,16,18105,7359135,321686
9358,238,1,25,5,3011,84,Sold,96,24,9,18277,4496399,248227
9359,775,2,8,1,4137,17,Sold,73,47,17,16444,6665616,257480
9360,560,4,28,4,4399,79,Sold,73,69,18,17807,5832583,351872
9361,169,8,13,4,4146,184,Active,43,82,57,17812,4207470,135450
9362,413,2,22,2,3615,81,Sold,77,58,16,18223,5233123,214607
9363,1080,5,24,1,3312,118,Sold,38,86,58,15039,7936543,100195
9364,575,1,31,2,3676,195,Active,92,32,9,18475,5894239,352832
9365,1042,3,33,4,4995,89,Sold,55,87,19,17656,7761476,339101
9366,185,7,3,3,3597,163,Active,37,91,49,15600,4273627,110967
9367,226,5,15,2,3730,16,Sold,43,89,35,18265,4448694,118166
9368,407,3,4,5,4070,141,Sold,54,85,24,17485,5210171,274963
9369,180,7,6,4,4610,138,Active,44,83,53,15871,4251125,153504
9370,321,5,24,1,3719,23,Sold,38,82,43,15299,4852385,117446
9371,61,4,8,4,4324,116,Sold,78,51,21,18456,3767326,268840
9372,880,3,12,3,4316,97,Active,64,82,26,16834,7097209,285326
9373,243,3,18,2,4963,107,Sold,57,80,26,17775,4518901,261252
9374,704,1,2,3,3475,110,Active,90,33,8,16228,6401440,268331
9375,309,3,11,1,4752,148,Active,50,75,22,17792,4800630,326573
9376,492,5,17,4,3742,25,Sold,42,86,35,16731,5549504,125754
9377,373,8,17,4,3816,92,Active,31,92,57,15862,5069306,118952
9378,478,7,9,3,3571,131,Sold,40,84,42,15523,5490549,109165
9379,234,1,30,3,4130,45,Sold,89,22,8,16238,4479297,310958
9380,32,1,5,3,4637,9,Sold,97,24,10,17018,3643564,636463
9381,508,3,19,4,4125,77,Active,53,70,20,16725,5617461,227396
9382,647,1,9,1,4766,10,Sold,99,32,7,15593,6182718,553261
9383,171,5,12,3,4048,107,Active,40,92,36,15938,4218271,124970
9384,290,5,34,3,4423,58,Sold,37,91,52,16811,4713321,149630
9385,571,5,14,3,3335,102,Sold,31,90,46,17713,5876687,101624
9386,371,2,14,5,3512,145,Sold,75,63,14,17410,5060756,191804
9387,755,8,3,1,3609,160,Active,43,84,54,16006,6590459,126452
9388,984,1,35,5,3410,47,Active,98,18,7,18108,7519351,403105
9389,506,6,26,5,4346,39,Sold,30,97,38,18466,5610261,133874
9390,966,7,35,4,4151,139,Active,37,87,41,16759,7444194,140760
9391,931,4,14,3,3059,10,Sold,77,56,24,18134,7305580,226903
9392,591,7,8,3,3957,173,Active,39,81,52,15500,5963096,120475
9393,121,6,20,4,3415,28,Sold,37,91,57,16749,4015301,114662
9394,1010,8,40,3,3941,123,Active,44,85,35,16253,7630063,127389
9395,458,8,28,4,4324,63,Active,34,99,44,16174,5401890,147128
9396,527,8,38,2,4765,131,Sold,38,86,39,15787,5691719,149726
9397,899,6,18,4,3448,71,Active,39,98,46,18084,7173717,112970
9398,429,2,12,5,3142,50,Active,80,64,17,17289,5294329,209005
9399,216,6,8,2,4464,176,Sold,31,81,39,17449,4409990,154053
9400,986,4,18,1,4986,182,Sold,66,65,22,16351,7526102,292985
9401,813,7,22,2,3880,195,Active,34,86,58,16220,6827182,122437
9402,107,2,24,3,4179,162,Active,82,64,13,15396,3956795,226243
9403,559,6,3,3,4489,141,Active,40,87,53,16861,5822682,157618
9404,802,1,1,5,3514,32,Active,93,19,11,16077,6781278,443845
9405,1078,1,25,1,4522,199,Active,89,34,11,18208,7925742,478541
9406,849,1,30,1,4081,44,Active,90,32,10,15254,6979297,397489
9407,436,4,13,2,3080,24,Active,70,68,23,18246,5319531,230692
9408,839,7,37,4,3442,149,Active,42,93,59,16722,6943294,121069
9409,84,3,21,3,3792,110,Sold,53,87,20,17637,3858235,189588
9410,953,7,23,4,3692,44,Sold,32,87,36,15160,7386588,132838
9411,916,2,36,4,4371,49,Sold,79,52,17,17877,7244374,279118
9412,89,7,15,4,3515,183,Active,35,88,53,16086,3880738,112093
9413,683,2,15,4,3483,59,Active,78,46,13,15289,6328532,246872
9414,219,8,14,1,4266,141,Sold,38,84,58,17541,4420342,146554
9415,681,4,12,3,4523,30,Sold,72,59,19,16219,6323132,355870
9416,1079,6,31,1,3588,53,Sold,40,84,35,17214,7929342,127697
9417,851,3,32,1,4475,137,Active,62,74,18,15600,6990099,232886
9418,883,5,4,2,3061,93,Sold,42,80,38,16450,7112961,101876
9419,47,7,19,1,4808,133,Sold,38,90,57,15478,3708820,159501
9420,499,6,11,1,4394,131,Active,36,91,42,17883,5584158,133042
9421,260,4,30,3,3776,196,Sold,79,64,17,16798,4588658,275752
9422,1059,2,21,3,4769,170,Sold,84,46,12,18276,7852835,363154
9423,21,5,18,1,3278,117,Active,39,81,55,15409,3598559,115746
9424,622,7,36,3,3872,150,Sold,41,81,43,17807,6083258,135582
9425,17,3,34,4,3948,15,Active,64,84,19,18472,3579207,217311
9426,750,4,10,3,4873,187,Sold,66,67,18,17048,6575157,298403
9427,791,1,4,1,3607,195,Sold,95,25,11,18424,6736273,365750
9428,530,4,8,4,3096,58,Sold,78,62,21,15131,5705220,234339
9429,416,2,26,3,4769,186,Sold,82,54,17,16034,5243024,292662
9430,848,2,40,3,3400,138,Active,74,52,19,16024,6975697,216047
9431,1075,3,19,1,4320,134,Sold,60,78,19,16961,7914941,263499
9432,681,1,27,5,3694,196,Sold,94,33,10,16458,6323582,477939
9433,1059,3,34,1,4719,133,Sold,60,84,23,17919,7852385,306486
9434,799,8,30,1,3151,67,Sold,31,84,46,17304,6773627,98122
9435,684,6,25,5,3319,19,Sold,41,92,57,18433,6333033,110503
9436,482,2,28,3,3263,178,Sold,77,56,13,15607,5509900,185688
9437,205,1,14,3,4028,52,Sold,93,25,9,15411,4366336,551896
9438,204,3,11,4,4246,57,Sold,52,85,20,17369,4355535,278375
9439,612,3,39,4,4978,63,Sold,54,74,27,18406,6043204,238992
9440,1060,4,36,5,3936,93,Sold,71,55,19,15410,7856435,294641
9441,390,8,16,3,3294,102,Active,31,87,43,18374,5139963,113412
9442,93,2,2,3,3107,179,Sold,77,60,13,16377,3894239,162761
9443,302,5,38,5,3379,73,Sold,32,96,49,17286,4770027,118927
9444,946,4,10,3,3756,178,Active,78,54,17,15669,7358235,277630
9445,23,3,15,2,4244,147,Sold,54,85,27,16256,3606210,274930
9446,323,8,17,3,3214,151,Active,42,87,58,16850,4862286,104956
9447,337,3,40,3,4490,86,Active,64,76,19,16097,4923942,279055
9448,239,8,15,2,4820,38,Sold,37,95,41,17391,4503150,162077
9449,175,3,7,3,4482,179,Sold,52,89,18,15711,4229972,284482
9450,694,1,35,4,3875,167,Sold,92,27,7,16923,6371287,387858
9451,598,1,15,5,3108,71,Active,92,30,9,16603,5988298,323224
9452,301,2,6,4,3966,162,Sold,75,50,12,17088,4769126,218698
9453,1007,5,18,5,3350,37,Sold,34,86,48,17121,7610261,112064
9454,492,3,19,4,3824,21,Sold,62,81,19,16234,5552205,231949
9455,556,1,9,4,4315,114,Sold,93,22,11,15816,5809180,501630
9456,106,7,37,4,4993,152,Active,40,82,35,17572,3947794,169033
9457,627,7,5,3,4816,51,Active,40,85,36,16256,6097209,170130
9458,78,6,12,3,4058,166,Active,44,83,57,17786,3833033,129272
9459,15,1,33,5,3006,161,Sold,95,29,10,18257,3563906,232221
9460,510,5,40,2,3315,28,Active,38,84,47,15059,5626462,108686
9461,587,5,18,1,3147,99,Sold,32,81,50,17081,5948244,98822
9462,292,2,7,2,4806,62,Sold,80,52,13,15356,4721872,339946
9463,110,2,6,5,4295,104,Sold,72,45,12,16230,3968046,225295
9464,248,5,8,2,3981,19,Sold,38,90,53,17842,4538703,122010
9465,505,1,38,2,4928,50,Sold,88,22,5,16670,5608910,503863
9466,213,4,12,1,4048,148,Active,71,58,20,17819,4396939,334181
9467,244,5,39,1,3195,97,Active,35,98,43,16949,4522052,108975
9468,630,3,35,5,3338,175,Sold,54,83,21,15417,6109360,206860
9469,912,8,22,2,3848,127,Sold,36,88,35,15797,7225472,128554
9470,136,5,23,4,4422,69,Sold,35,81,45,15233,4070207,148756
9471,467,6,22,4,4694,125,Sold,33,93,55,15711,5442394,163079
9472,571,6,24,2,4741,120,Active,34,88,55,18306,5877587,157724
9473,548,5,23,4,3190,56,Sold,44,85,49,15060,5777227,99152
9474,118,2,34,1,4799,88,Sold,73,46,13,16080,4004500,253815
9475,671,7,11,5,3854,154,Active,35,89,53,15665,6275877,126866
9476,1005,5,15,5,4385,152,Active,41,90,56,16044,7601710,132769
9477,606,8,38,5,4578,62,Active,36,98,52,17553,6021602,158207
9478,246,2,40,1,3435,114,Active,73,54,17,17871,4531953,244490
9479,820,7,32,3,3825,41,Active,38,94,46,15872,6853285,129560
9480,4,4,20,5,3989,147,Active,66,51,21,18371,3515751,303844
9481,681,8,11,1,4025,157,Sold,41,92,43,15831,6322232,140537
9482,1045,2,15,2,4746,107,Active,75,56,14,15150,7774527,335303
9483,1036,3,39,1,3506,166,Sold,63,76,27,16336,7735373,174862
9484,69,3,26,4,4665,39,Sold,56,79,20,16136,3795229,296843
9485,359,7,23,5,3796,42,Sold,33,94,38,17121,5013051,127318
9486,261,7,37,3,3202,40,Active,39,95,43,17930,4599009,97783
9487,399,4,19,4,4689,121,Sold,76,63,21,16933,5183618,391070
9488,530,5,28,3,4753,38,Active,40,91,40,17621,5709720,156412
9489,478,5,7,2,4258,13,Sold,38,95,58,15545,5496399,134008
9490,1077,8,13,5,3503,14,Sold,42,98,58,18155,7919891,123677
9491,336,2,24,3,4802,16,Active,80,52,14,18484,4921242,312516
9492,158,4,35,4,3224,36,Active,72,54,24,15660,4161116,254420
9493,913,6,14,5,4723,164,Active,34,97,49,17843,7233123,167487
9494,976,7,31,4,4233,103,Sold,33,85,44,15659,7486948,145852
9495,321,2,39,2,3635,33,Active,82,47,18,16368,4854185,212669
9496,508,2,12,1,4008,54,Active,78,59,14,17115,5617011,270808
9497,787,4,37,2,4546,49,Sold,75,52,17,17902,6723672,314815
9498,383,7,20,3,3194,55,Sold,43,98,54,17325,5112961,99583
9499,785,6,34,1,4306,45,Active,32,93,36,16714,6713321,138765
9500,194,3,29,4,4773,176,Sold,61,86,19,17419,4316381,316393
9501,605,4,9,5,4091,140,Sold,70,66,15,17560,6016651,232733
9502,693,2,34,5,3090,88,Sold,76,52,16,18364,6365436,215893
9503,461,7,7,5,3667,27,Active,35,86,52,17071,5417191,113230
9504,611,4,25,5,4245,120,Sold,69,66,18,16877,6038253,289528
9505,774,6,28,1,4581,94,Sold,37,84,52,16738,6659315,151091
9506,362,2,13,3,4693,89,Sold,74,54,15,18084,5025202,244306
9507,709,6,27,3,4439,177,Sold,37,91,49,15858,6420792,136135
9508,346,5,29,1,4551,72,Sold,39,86,37,16085,4966696,156918
9509,705,5,37,5,4391,75,Sold,35,97,57,17438,6406390,151841
9510,351,2,8,1,3568,155,Sold,79,61,18,16781,4987398,189997
9511,837,6,1,2,3394,120,Sold,36,83,46,17861,6936093,106992
9512,802,8,21,3,4615,192,Sold,32,91,47,15465,6783978,163334
9513,591,2,33,4,3718,180,Sold,83,61,16,16143,5964896,267131
9514,910,7,36,5,4915,148,Sold,37,87,47,15785,7217821,156100
9515,184,4,9,3,3031,117,Sold,74,66,17,17463,4270477,222524
9516,168,4,30,3,4903,151,Active,65,57,15,17628,4202970,364369
9517,519,7,3,5,3731,169,Sold,39,93,55,16223,5661566,119295
9518,229,5,26,2,3934,20,Active,39,93,59,17364,4459945,133245
9519,529,5,24,5,3566,33,Active,42,87,53,15790,5700720,109740
9520,773,7,5,1,3644,92,Active,41,96,55,16501,6655715,127066
9521,359,2,14,5,4456,161,Active,75,52,19,17291,5013951,334453
9522,1037,2,14,1,4009,130,Sold,78,52,19,16752,7743474,243082
9523,459,8,28,5,3060,148,Sold,31,80,53,15593,5408640,106776
9524,559,5,11,1,4532,7,Active,36,84,46,17198,5823582,160823
9525,236,3,12,5,3811,44,Active,63,84,19,18489,4489648,199013
9526,98,4,32,3,4149,113,Sold,65,66,22,18412,3913141,235597
9527,581,7,18,3,3871,30,Sold,44,96,45,15894,5923042,122827
9528,345,1,2,5,3100,159,Active,96,23,8,16830,4962646,246682
9529,699,4,13,2,4392,154,Active,71,54,21,17973,6383438,242447
9530,767,5,4,5,4162,191,Sold,36,83,43,17517,6638163,127690
9531,892,2,11,4,3109,28,Sold,83,57,16,15374,7153015,242710
9532,952,5,10,1,4961,176,Sold,34,96,55,17515,7383438,172256
9533,386,7,15,3,4851,190,Sold,37,85,53,17319,5125112,148120
9534,1000,8,38,4,3211,23,Sold,33,94,42,15435,7579657,113175
9535,1078,4,15,1,3721,62,Active,69,56,19,18359,7925292,219472
9536,382,3,19,4,3558,185,Sold,64,78,21,18247,5100360,237401
9537,263,2,17,4,4453,139,Sold,76,60,12,18219,4603060,303020
9538,65,5,18,2,4311,8,Sold,40,88,59,15572,3783978,136831
9539,164,6,9,5,3678,193,Sold,41,84,36,17885,4182268,125876
9540,778,8,29,1,3581,38,Sold,42,83,50,16364,6682268,110818
9541,1030,2,6,2,4842,17,Sold,77,46,17,16027,7707470,316041
